,HR:TT03:TEMPERATURE_OUTSIDE,HR:TT06:TEMPERATURE_LAB_INTAKE,HR:TT01:TEMPERATURE_OUTSIDE_INTAKE,DC01:DAMPER_OUTSIDE_INTAKE,DC02:DAMPER_CROSS,DC03:DAMPER_LAB_INTAKE
2021-10-11 05:13:34.732000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:14:08.771000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:14:42.825000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:15:16.861000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:15:50.934000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:16:24.969000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:16:59.024000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:17:33.068000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:18:07.103000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:18:41.141000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:19:15.201000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:19:49.271000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:20:23.330000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:20:57.369000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:21:31.419000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:22:05.468000+02:00,17.324219,23.608398,23.671875,,0.0,10.0
2021-10-11 05:22:39.510000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:23:13.547000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:23:47.611000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:24:21.658000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:24:55.708000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:25:29.767000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:26:03.789000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:26:37.855000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:27:11.901000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:27:45.969000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:28:20.022000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:28:54.068000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:29:28.124000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:30:02.185000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:30:36.254000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:31:10.302000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:31:44.345000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:32:18.400000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:32:52.439000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:33:26.477000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:34:00.518000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:34:34.559000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:35:08.605000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:35:42.651000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:36:16.723000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:36:50.764000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:37:24.838000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:37:58.918000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:38:32.952000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:39:06.988000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:39:41.090000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:40:15.150000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:40:49.213000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:41:23.245000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:41:57.287000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:42:31.331000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:43:05.377000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:43:39.420000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:44:13.458000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:44:47.515000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:45:21.571000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:45:55.624000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:46:29.680000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:47:03.721000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:47:37.772000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:48:11.820000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:48:45.867000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:49:19.929000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:49:53.978000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:50:28.025000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:51:02.092000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:51:36.153000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:52:10.212000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:52:44.253000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:53:18.291000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:53:52.336000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:54:26.394000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:55:00.454000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:55:34.503000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:56:08.562000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:56:42.599000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:57:16.656000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:57:50.690000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:58:24.740000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:58:58.779000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 05:59:32.831000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:00:06.872000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:00:40.917000+02:00,17.324219,23.608398,,10.0,0.0,10.0
2021-10-11 06:01:14.951000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:01:48.990000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:02:23.037000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:02:57.076000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:03:31.113000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:04:05.149000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:04:39.207000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:05:13.247000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:05:47.305000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:06:21.399000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:06:55.424000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:07:29.480000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:08:03.523000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:08:37.580000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:09:11.634000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:09:45.676000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:10:19.726000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:10:53.821000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:11:27.850000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:12:01.898000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:12:35.936000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:13:09.994000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:14:18.084000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:14:52.122000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:15:26.169000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:16:00.208000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:16:34.253000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:17:08.286000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:17:42.348000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:18:16.414000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:18:50.451000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:19:24.508000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:19:58.550000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:20:32.604000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:21:06.640000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:21:40.692000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:22:14.750000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:22:48.800000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:23:22.852000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:23:56.899000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:24:30.931000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:25:04.979000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:25:39.024000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:26:13.075000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:26:47.115000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:27:21.163000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:27:55.211000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:28:29.247000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:29:03.286000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:29:37.333000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:30:11.414000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:30:45.460000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:31:19.497000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:31:53.547000+02:00,17.324219,23.608398,23.671875,10.0,,10.0
2021-10-11 06:32:27.589000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:33:01.664000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:33:35.698000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:34:09.747000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:34:43.797000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:35:17.829000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:35:51.879000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:36:25.919000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:36:59.961000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:37:34.011000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:38:08.074000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:38:42.112000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:39:16.149000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:39:50.188000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:40:24.233000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:40:58.274000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:41:32.317000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:42:06.371000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:42:40.440000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:43:14.479000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:43:48.537000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:44:22.571000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:44:56.608000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:45:30.681000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:46:04.736000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:46:38.792000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:47:12.831000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:47:46.879000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:48:20.923000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:48:54.974000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:49:28.995000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:50:03.040000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:50:37.089000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:51:11.165000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:51:45.211000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:52:19.255000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:52:53.298000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:53:27.336000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:54:01.381000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:54:35.437000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:55:09.499000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:55:43.544000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:56:17.583000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:56:51.658000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:57:25.683000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:57:59.739000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:58:33.780000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:59:07.824000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 06:59:41.869000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:00:15.910000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:00:49.988000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:01:24.037000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:01:58.080000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:02:32.138000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:03:06.205000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:03:40.265000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:04:14.317000+02:00,17.324219,23.608398,,10.0,0.0,10.0
2021-10-11 07:04:48.371000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:05:22.414000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:05:56.480000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:06:30.524000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:07:04.587000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:07:38.629000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:08:12.691000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:08:46.748000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:09:20.790000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:09:54.844000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:10:28.891000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:11:02.949000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:11:37.005000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:12:11.049000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:12:45.103000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:13:19.153000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:13:53.189000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:14:27.244000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:15:01.286000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:15:35.351000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:16:09.410000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:16:43.449000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:17:17.497000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:17:51.564000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:18:25.617000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:18:59.657000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:19:33.697000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:20:07.740000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:20:41.834000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:21:15.876000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:21:49.924000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:22:23.984000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:22:58.050000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:23:32.094000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:24:06.138000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:24:40.197000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:25:14.243000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:25:48.324000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:26:22.368000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:26:56.415000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:27:30.492000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:28:04.537000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:28:38.604000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:29:12.653000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:29:46.689000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:30:20.750000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:30:54.792000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:31:28.847000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:32:02.924000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:32:36.977000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:33:11.030000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:33:45.082000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:34:19.130000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:34:53.190000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:35:27.226000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:36:01.269000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:36:35.312000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:37:09.380000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:37:43.401000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:38:17.442000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:38:51.483000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:39:25.521000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:39:59.571000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:40:33.608000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:41:07.654000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:41:41.692000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:42:15.740000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:42:49.817000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:43:23.851000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:43:57.895000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:44:31.948000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:45:06.006000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:45:40.071000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:46:14.108000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:46:48.153000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:47:22.189000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:47:56.238000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:48:30.303000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:49:04.350000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:49:38.387000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:50:12.438000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:50:46.475000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:51:20.543000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:51:54.589000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:52:28.629000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:53:02.670000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:53:36.724000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:54:10.784000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:54:44.820000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:55:18.860000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:55:52.911000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:56:26.982000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:57:01.018000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:57:35.069000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:58:09.111000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:58:43.169000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:59:17.208000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 07:59:51.246000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 08:00:25.296000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
2021-10-11 08:00:59.336000+02:00,17.324219,23.608398,23.671875,10.0,0.0,10.0
